MSE,MAE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.38063950762286436,0.3930039845206365,ETTh1,ETTh1_96_96,96,96,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4295826433271491,0.42234951362994666,ETTh1,ETTh1_96_192,96,192,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.48077884563528483,0.4484333073460517,ETTh1,ETTh1_96_336,96,336,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4891182890869522,0.47866703439564245,ETTh1,ETTh1_96_720,96,720,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.29196856425576834,0.33568901723548367,ETTh2,ETTh2_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.3683964327038687,0.38510597055842327,ETTh2,ETTh2_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4356955719368865,0.42757524903022004,ETTh2,ETTh2_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.41856055629854677,0.43149371822362476,ETTh2,ETTh2_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.31231601075022697,0.34009111871604586,ETTm1,ETTm1_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.366285908849865,0.36988231750965245,ETTm1,ETTm1_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.40461647928853517,0.3958891276488306,ETTm1,ETTm1_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4701916193611125,0.43377106316762215,ETTm1,ETTm1_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.173283390186939,0.2500977960339782,ETTm2,ETTm2_96_96,96,96,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.23986558685774195,0.29535386869788266,ETTm2,ETTm2_96_192,96,192,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.3049112208850372,0.33747866297466284,ETTm2,ETTm2_96_336,96,336,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.3934828044529171,0.3905212511708147,ETTm2,ETTm2_96_720,96,720,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.14311360727782863,0.22709288654230456,custom,ECL_96_96,96,96,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.16120151738886251,0.24496491780457916,custom,ECL_96_192,96,192,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.17737750420715603,0.26178500868947374,custom,ECL_96_336,96,336,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.21109253096570005,0.292002633374789,custom,ECL_96_720,96,720,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.16340403628190647,0.19725813713225768,custom,weather_96_96,96,96,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.21582039153317847,0.24724025155731183,custom,weather_96_192,96,192,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.2730386540357948,0.288445541358424,custom,weather_96_336,96,336,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.35432853031061334,0.3422505746912325,custom,weather_96_720,96,720,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
