MSE,MAE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.384143719253677,0.3987925414016046,ETTh1,ETTh1_96_96,96,96,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.44172909273982447,0.43251166356101983,ETTh1,ETTh1_96_192,96,192,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.48125872757205324,0.45570570654391307,ETTh1,ETTh1_96_336,96,336,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4950296077006727,0.48429540416147354,ETTh1,ETTh1_96_720,96,720,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.29031642567319543,0.33895029441672553,ETTh2,ETTh2_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.37375272847587354,0.3900014692498388,ETTh2,ETTh2_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4301722806188587,0.4268794867519311,ETTh2,ETTh2_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4210347068745579,0.4405761897039877,ETTh2,ETTh2_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.31663039426541434,0.35114709438328146,ETTm1,ETTm1_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.3676995572384379,0.378820152616383,ETTm1,ETTm1_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4004151734647124,0.40119304694018837,ETTm1,ETTm1_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4646431119306674,0.43920439297143493,ETTm1,ETTm1_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.17608629844186083,0.2593540636494071,ETTm2,ETTm2_96_96,96,96,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.24265892704954867,0.30197555740877774,ETTm2,ETTm2_96_192,96,192,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.29936185939454796,0.33695938657131586,ETTm2,ETTm2_96_336,96,336,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4045656345065198,0.40208149033556956,ETTm2,ETTm2_96_720,96,720,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.14395777639380267,0.23323908823849732,custom,ECL_96_96,96,96,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.16322836928947082,0.2513506627983538,custom,ECL_96_192,96,192,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.17907984916933903,0.2690428595676035,custom,ECL_96_336,96,336,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.20688740516963758,0.2940823021005413,custom,ECL_96_720,96,720,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.16868419100878934,0.20628590822185605,custom,weather_96_96,96,96,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.2207165511766363,0.2534616784810743,custom,weather_96_192,96,192,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.2793536583134727,0.2958549128261934,custom,weather_96_336,96,336,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.3587329725141195,0.3496842561938369,custom,weather_96_720,96,720,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
