MSE,MAE,RMSE,MAPE,MSPE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.38181064,0.4028658,0.6179083,9.984974,42966.21,ETTh1,ETTh1_96_96,96,96,48,256,M,1,1,2048,3,timeF,True,exp,long_term_forecast,TimeXer
0.42850524,0.43545476,0.6546031,10.530141,42959.01,ETTh1,ETTh1_96_192,96,192,48,128,M,2,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.46719858,0.44941232,0.68351924,10.97832,48959.355,ETTh1,ETTh1_96_336,96,336,48,512,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.49878952,0.49259782,0.7062503,12.774834,63614.86,ETTh1,ETTh1_96_720,96,720,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.28537393,0.33755064,0.534204,1.4055183,354.7729,ETTh2,ETTh2_96_96,96,96,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.3627196,0.3892272,0.6022621,1.5501648,326.73038,ETTh2,ETTh2_96_192,96,192,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.41404843,0.42571545,0.64346594,1.7811854,460.855,ETTh2,ETTh2_96_336,96,336,48,512,M,2,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.4484696,0.45337895,0.66967875,2.0850296,684.0541,ETTh2,ETTh2_96_720,96,720,48,256,M,2,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.3178346,0.35632384,0.5637682,2.1699502,340.5531,ETTm1,ETTm1_96_96,96,96,48,256,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.36158177,0.38294452,0.6013167,2.2528067,357.96133,ETTm1,ETTm1_96_192,96,192,48,256,M,1,1,256,3,timeF,True,Exp,long_term_forecast,TimeXer
0.39511722,0.40669993,0.6285835,2.3360596,356.7448,ETTm1,ETTm1_96_336,96,336,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.4523533,0.44127813,0.67257214,2.5075119,391.16418,ETTm1,ETTm1_96_720,96,720,48,256,M,1,1,512,3,timeF,True,Exp,long_term_forecast,TimeXer
0.17117722,0.2560128,0.4137357,1.0954559,222.75209,ETTm2,ETTm2_96_96,96,96,48,256,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.23649563,0.2986799,0.48630816,1.2150189,233.96744,ETTm2,ETTm2_96_192,96,192,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.295255,0.3378504,0.5433737,1.342719,276.6474,ETTm2,ETTm2_96_336,96,336,48,512,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.39340097,0.3941879,0.6272168,1.5272388,354.23227,ETTm2,ETTm2_96_720,96,720,48,512,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.14051764,0.24251598,0.37485683,2.4110496,657236.44,custom,ECL_96_96,96,96,48,512,M,4,1,512,3,timeF,True,Exp,long_term_forecast,TimeXer
0.15719394,0.25564733,0.39647692,2.4748425,648201.2,custom,ECL_96_192,96,192,48,512,M,3,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.17683625,0.2752121,0.42051902,2.4854028,512833.16,custom,ECL_96_336,96,336,48,512,M,4,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.21078317,0.30618712,0.45911127,2.729254,521696.84,custom,ECL_96_720,96,720,48,512,M,3,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.15736352,0.20465827,0.3966907,11.502631,15339629.0,custom,weather_96_96,96,96,48,256,M,1,1,512,3,timeF,True,Exp,long_term_forecast,TimeXer
0.20406465,0.24746081,0.45173517,13.397298,17472390.0,custom,weather_96_192,96,192,48,128,M,3,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.26067573,0.28952378,0.51056415,13.68849,18764460.0,custom,weather_96_336,96,336,48,256,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.33997816,0.34044018,0.5830765,15.345611,26543492.0,custom,weather_96_720,96,720,48,128,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
