MSE,MAE,RMSE,MAPE,MSPE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.38293558,0.40078193,0.61881787,9.614967,41465.473,ETTh1,ETTh1_96_96,96,96,48,256,M,1,1,2048,3,timeF,True,exp,long_term_forecast,TimeXer
0.43232664,0.43707287,0.6575155,10.394167,41791.582,ETTh1,ETTh1_96_192,96,192,48,128,M,2,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.48174748,0.45652983,0.6940803,10.506126,44526.207,ETTh1,ETTh1_96_336,96,336,48,512,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.54634047,0.5162154,0.7391485,12.56196,60389.402,ETTh1,ETTh1_96_720,96,720,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.29510385,0.34522972,0.5432346,1.5430505,473.19775,ETTh2,ETTh2_96_96,96,96,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.36254585,0.38913873,0.6021178,1.5749687,332.0736,ETTh2,ETTh2_96_192,96,192,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.4184496,0.42491573,0.6468768,1.7297014,401.8984,ETTh2,ETTh2_96_336,96,336,48,512,M,2,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.43692648,0.44962972,0.6610041,2.1779644,693.5553,ETTh2,ETTh2_96_720,96,720,48,256,M,2,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.31695595,0.35443327,0.5629884,2.1031766,343.53043,ETTm1,ETTm1_96_96,96,96,48,256,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.36339056,0.3839482,0.60281885,2.252506,358.70795,ETTm1,ETTm1_96_192,96,192,48,256,M,1,1,256,3,timeF,True,Exp,long_term_forecast,TimeXer
0.39539802,0.40654856,0.6288068,2.337247,351.5676,ETTm1,ETTm1_96_336,96,336,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.45016846,0.43862963,0.67094594,2.532669,405.39117,ETTm1,ETTm1_96_720,96,720,48,256,M,1,1,512,3,timeF,True,Exp,long_term_forecast,TimeXer
0.16972025,0.25343677,0.41197118,1.0895033,218.51663,ETTm2,ETTm2_96_96,96,96,48,256,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.23625953,0.29744378,0.48606536,1.2095507,230.68417,ETTm2,ETTm2_96_192,96,192,48,256,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.29687464,0.33834586,0.54486203,1.3360612,272.33997,ETTm2,ETTm2_96_336,96,336,48,512,M,1,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.3929663,0.3942173,0.6268702,1.5335225,355.81705,ETTm2,ETTm2_96_720,96,720,48,512,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.13955201,0.24176922,0.3735666,2.279991,480237.56,custom,ECL_96_96,96,96,48,512,M,4,1,512,3,timeF,True,Exp,long_term_forecast,TimeXer
0.15668467,0.25515822,0.39583415,2.508409,663430.6,custom,ECL_96_192,96,192,48,512,M,3,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.17499454,0.27512974,0.4183235,2.4836814,499647.53,custom,ECL_96_336,96,336,48,512,M,4,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.21305749,0.30735937,0.4615815,2.610215,416612.9,custom,ECL_96_720,96,720,48,512,M,3,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.15692139,0.20431595,0.39613304,11.232127,14209326.0,custom,weather_96_96,96,96,48,256,M,1,1,512,3,timeF,True,Exp,long_term_forecast,TimeXer
0.20460106,0.24813853,0.4523285,12.574266,15848705.0,custom,weather_96_192,96,192,48,128,M,3,1,1024,3,timeF,True,Exp,long_term_forecast,TimeXer
0.26234984,0.29003787,0.51220095,13.710715,17812718.0,custom,weather_96_336,96,336,48,256,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
0.33983004,0.34017685,0.58294946,13.894061,21349664.0,custom,weather_96_720,96,720,48,128,M,1,1,2048,3,timeF,True,Exp,long_term_forecast,TimeXer
