MSE,MAE,RMSE,MAPE,MSPE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.38552907,0.4045026,0.62090987,10.0231495,49505.77,ETTh1,ETTh1_96_96,96,96,48,256,M,2,1,256,1,timeF,True,Exp,long_term_forecast,iTransformer
0.4409924,0.43646967,0.6640726,9.966167,41709.953,ETTh1,ETTh1_96_192,96,192,48,256,M,2,1,256,1,timeF,True,Exp,long_term_forecast,iTransformer
0.49124357,0.46065155,0.7008877,10.364071,46446.504,ETTh1,ETTh1_96_336,96,336,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,iTransformer
0.50906986,0.49394143,0.7134913,12.533564,62387.54,ETTh1,ETTh1_96_720,96,720,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,iTransformer
0.3004028,0.34961814,0.5480901,1.4598055,448.92154,ETTh2,ETTh2_96_96,96,96,48,128,M,2,1,128,3,timeF,True,Exp,long_term_forecast,iTransformer
0.381812,0.39981914,0.6179094,1.6243615,452.48724,ETTh2,ETTh2_96_192,96,192,48,128,M,2,1,128,3,timeF,True,Exp,long_term_forecast,iTransformer
0.42355153,0.4323523,0.6508084,1.781519,484.63458,ETTh2,ETTh2_96_336,96,336,48,128,M,2,1,128,3,timeF,True,Exp,long_term_forecast,iTransformer
0.4264195,0.4451323,0.65300804,2.0108511,592.8462,ETTh2,ETTh2_96_720,96,720,48,128,M,2,1,128,3,timeF,True,Exp,long_term_forecast,iTransformer
0.34128234,0.37644324,0.58419377,2.3724842,406.60843,ETTm1,ETTm1_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,iTransformer
0.38061857,0.39490205,0.61694294,2.3810768,400.29742,ETTm1,ETTm1_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,iTransformer
0.4190819,0.41892037,0.64736533,2.4567354,411.26727,ETTm1,ETTm1_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,iTransformer
0.48627585,0.45559585,0.6973348,2.6683185,487.04218,ETTm1,ETTm1_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,iTransformer
0.18378745,0.2668643,0.42870438,1.167717,255.72743,ETTm2,ETTm2_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,iTransformer
0.2528225,0.3124989,0.5028146,1.2912271,258.866,ETTm2,ETTm2_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,iTransformer
0.31495184,0.35152382,0.5612057,1.4303253,300.745,ETTm2,ETTm2_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,iTransformer
0.4118671,0.40601066,0.64176875,1.6029857,380.14673,ETTm2,ETTm2_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,iTransformer
0.14876038,0.24055319,0.38569468,2.5646954,704827.1,custom,ECL_96_96,96,96,48,512,M,3,1,512,3,timeF,True,Exp,long_term_forecast,iTransformer
0.16447397,0.25604975,0.4055539,2.7022047,735032.6,custom,ECL_96_192,96,192,48,512,M,3,1,512,3,timeF,True,Exp,long_term_forecast,iTransformer
0.1784314,0.27115834,0.4224114,2.7339997,637485.9,custom,ECL_96_336,96,336,48,512,M,3,1,512,3,timeF,True,Exp,long_term_forecast,iTransformer
0.22711897,0.3113843,0.47657,2.9787662,609621.75,custom,ECL_96_720,96,720,48,512,M,3,1,512,3,timeF,True,Exp,long_term_forecast,iTransformer
0.17533743,0.21590349,0.41873312,16.974636,29821624.0,custom,weather_96_96,96,96,48,512,M,3,1,512,3,timeF,True,Exp,long_term_forecast,iTransformer
0.22524782,0.25784937,0.4746028,16.36935,25495472.0,custom,weather_96_192,96,192,48,512,M,3,1,512,3,timeF,True,Exp,long_term_forecast,iTransformer
0.27971718,0.29816204,0.528883,15.744709,25198390.0,custom,weather_96_336,96,336,48,512,M,3,1,512,3,timeF,True,Exp,long_term_forecast,iTransformer
0.36112264,0.35098118,0.6009348,15.438585,26485400.0,custom,weather_96_720,96,720,48,512,M,3,1,512,3,timeF,True,Exp,long_term_forecast,iTransformer
