MSE,MAE,RMSE,MAPE,MSPE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.3765418,0.39356163,0.61363,9.607988,43243.93,ETTh1,ETTh1_96_96,96,96,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.42560437,0.4214418,0.6523836,9.540318,36217.863,ETTh1,ETTh1_96_192,96,192,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.48670855,0.44651034,0.697645,9.750772,37484.99,ETTh1,ETTh1_96_336,96,336,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.4792295,0.46732318,0.692264,10.321596,43400.883,ETTh1,ETTh1_96_720,96,720,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.2866261,0.33815634,0.5353747,1.4734126,464.25134,ETTh2,ETTh2_96_96,96,96,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.36640388,0.38693553,0.60531306,1.579972,410.6571,ETTh2,ETTh2_96_192,96,192,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.4314449,0.435456,0.6568447,1.893165,511.62848,ETTh2,ETTh2_96_336,96,336,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.42421654,0.44167873,0.6513191,2.0663245,617.56976,ETTh2,ETTh2_96_720,96,720,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.31487775,0.35148403,0.5611397,2.0601747,331.35928,ETTm1,ETTm1_96_96,96,96,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.3661434,0.37631342,0.60509783,2.293191,405.35422,ETTm1,ETTm1_96_192,96,192,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.3860412,0.39422095,0.62132215,2.2723508,379.43692,ETTm1,ETTm1_96_336,96,336,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.4506376,0.43632162,0.67129546,2.5548246,436.1825,ETTm1,ETTm1_96_720,96,720,0,16,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.1725833,0.2544513,0.41543147,1.0910325,239.54353,ETTm2,ETTm2_96_96,96,96,0,32,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.24585916,0.3024047,0.49584186,1.2712531,272.84906,ETTm2,ETTm2_96_192,96,192,0,32,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.29183146,0.333687,0.5402143,1.3473376,281.8178,ETTm2,ETTm2_96_336,96,336,0,32,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.39649254,0.39656374,0.6296765,1.5147268,349.52902,ETTm2,ETTm2_96_720,96,720,0,32,M,2,1,32,1,timeF,True,Exp,long_term_forecast,TimeMixer
0.15492189,0.24606352,0.39360118,2.6602907,996074.44,custom,ECL_96_96,96,96,0,16,M,3,1,32,3,timeF,True,Exp,long_term_forecast,TimeMixer
0.1697024,0.25953856,0.41194952,2.739405,978703.0,custom,ECL_96_192,96,192,0,16,M,3,1,32,3,timeF,True,Exp,long_term_forecast,TimeMixer
0.1861322,0.27548984,0.4314304,2.6538744,653501.94,custom,ECL_96_336,96,336,0,16,M,3,1,32,3,timeF,True,Exp,long_term_forecast,TimeMixer
0.22634934,0.30967078,0.47576186,2.8245406,516290.84,custom,ECL_96_720,96,720,0,16,M,3,1,32,3,timeF,True,Exp,long_term_forecast,TimeMixer
0.16208018,0.20401233,0.40259182,15.154601,26208084.0,custom,weather_96_96,96,96,0,16,M,3,1,32,3,timeF,True,Exp,long_term_forecast,TimeMixer
0.20635839,0.2449283,0.45426688,16.094275,25565958.0,custom,weather_96_192,96,192,0,16,M,3,1,32,3,timeF,True,Exp,long_term_forecast,TimeMixer
0.26356706,0.2865188,0.5133878,15.880203,25350056.0,custom,weather_96_336,96,336,0,16,M,3,1,32,3,timeF,True,Exp,long_term_forecast,TimeMixer
0.34378654,0.34000853,0.58633316,15.250168,26587350.0,custom,weather_96_720,96,720,0,16,M,3,1,32,3,timeF,True,Exp,long_term_forecast,TimeMixer
