MSE,MAE,RMSE,MAPE,MSPE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.4026965,0.41790897,0.6345837,10.160058,42505.4,ETTh1,ETTh1_96_96,96,96,48,16,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.4505327,0.44842002,0.6712173,10.817733,47312.0,ETTh1,ETTh1_96_192,96,192,48,16,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.503072,0.4727866,0.7092757,11.033054,48196.867,ETTh1,ETTh1_96_336,96,336,48,16,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.5180776,0.49392483,0.7197761,11.807384,57366.035,ETTh1,ETTh1_96_720,96,720,48,16,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.3232104,0.362847,0.56851596,1.4672678,300.2151,ETTh2,ETTh2_96_96,96,96,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.4045688,0.406318,0.6360572,1.6218197,367.31738,ETTh2,ETTh2_96_192,96,192,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.43907985,0.43535018,0.66263103,1.6491159,346.68802,ETTh2,ETTh2_96_336,96,336,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.46359962,0.46640092,0.6808815,2.1353247,525.71735,ETTh2,ETTh2_96_720,96,720,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.32267535,0.36153287,0.5680452,2.176004,329.28723,ETTm1,ETTm1_96_96,96,96,48,64,M,2,1,64,3,timeF,True,Exp,long_term_forecast,TimesNet
0.37852088,0.39343253,0.6152405,2.386192,367.13702,ETTm1,ETTm1_96_192,96,192,48,64,M,2,1,64,3,timeF,True,Exp,long_term_forecast,TimesNet
0.41537264,0.41958052,0.6444941,2.543892,436.25705,ETTm1,ETTm1_96_336,96,336,48,16,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.48709485,0.4554373,0.6979218,2.7198699,491.00705,ETTm1,ETTm1_96_720,96,720,48,16,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.18340307,0.2613791,0.42825586,1.1403067,241.20532,ETTm2,ETTm2_96_96,96,96,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.24665959,0.30218455,0.49664837,1.2504382,243.45367,ETTm2,ETTm2_96_192,96,192,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.31144476,0.34214818,0.5580724,1.3613455,292.8284,ETTm2,ETTm2_96_336,96,336,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.42309552,0.40656787,0.6504579,1.5049603,340.19885,ETTm2,ETTm2_96_720,96,720,48,16,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.16701597,0.2699293,0.40867588,2.584514,194668.28,custom,ECL_96_96,96,96,48,256,M,2,1,512,3,timeF,True,Exp,long_term_forecast,TimesNet
0.18458536,0.28474498,0.42963398,2.8126206,299083.25,custom,ECL_96_192,96,192,48,256,M,2,1,512,3,timeF,True,Exp,long_term_forecast,TimesNet
0.21206659,0.31016627,0.4605069,3.3362062,905828.3,custom,ECL_96_336,96,336,48,256,M,2,1,512,3,timeF,True,Exp,long_term_forecast,TimesNet
0.21929842,0.31038818,0.4682931,2.7616,187310.05,custom,ECL_96_720,96,720,48,256,M,2,1,512,3,timeF,True,Exp,long_term_forecast,TimesNet
0.16715941,0.21508853,0.40885133,11.0288515,14272772.0,custom,weather_96_96,96,96,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.22724713,0.26468146,0.47670445,14.428216,20147244.0,custom,weather_96_192,96,192,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.28065297,0.30009124,0.5297669,14.214298,18810344.0,custom,weather_96_336,96,336,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
0.35760736,0.35108745,0.5980028,13.749719,20788392.0,custom,weather_96_720,96,720,48,32,M,2,1,32,3,timeF,True,Exp,long_term_forecast,TimesNet
